"speciesid","Year","spending"
"34562",2009,132304.865734266
"34562",2010,175433.612104539
"34562",2011,122729.819919964
"34562",2012,122985.543554007
"34562",2013,151935.701716738
"34569",2014,17551.5209125475
"34569",2015,15694.6734177215
"34569",2016,12132.45
"34569",1996,9372.84894837476
"34569",1997,5344.85981308411
"34569",1998,5262.88343558282
"34569",1999,18316.2965186074
"34569",2000,19756.0278745645
"34569",2001,10379.7289666855
"34569",2002,1226.18121178432
"34569",2003,4262.60869565217
"34569",2004,45771.0301746956
"34569",2005,10587.1152073733
"34569",2006,3712.97321428571
"34569",2007,3783.502170767
"34569",2008,110539.758476544
"34569",2009,1839.67832167832
"34569",2010,6050.51994497937
"34569",2011,24718.15518008
"34569",2012,7738.3706445993
"34569",2013,18019.5836909871
"34586",2014,105761.633713561
"34586",2015,70530.8860759494
"34586",2016,67455.605
"34586",1996,18745.6978967495
"34586",1997,51921.4953271028
"34586",1998,189463.803680982
"34586",1999,249366.446578631
"34586",2000,146604.529616725
"34586",2001,186143.139469226
"34586",2002,178613.729849917
"34586",2003,181693.695652174
"34586",2004,26266.8311275807
"34586",2005,47168.886328725
"34586",2006,106988.095238095
"34586",2007,93901.7945007236
"34586",2008,372465.48072457
"34586",2009,45706.2937062937
"34586",2010,42142.3658872077
"34586",2011,91217.7412183193
"34586",2012,153507.75261324
"34586",2013,115233.817596567
"34662",2014,9694.23827629911
"34662",2015,9929.13544303797
"34662",2016,11833.22375
"34676",2014,283.723700887199
"34676",2015,3723.03797468354
"34676",2016,493.26375
"34676",1996,23432.1223709369
"34676",1997,60167.8504672897
"34676",1998,87213.4969325153
"34676",1999,75030.612244898
"34676",2000,74013.93728223
"34676",2001,99645.3980801807
"34676",2002,371580.591995553
"34676",2003,7992.39130434783
"34676",2004,0
"34676",2005,67769.5852534562
"34676",2006,1094.19642857143
"34676",2009,7638.66433566433
"34676",2010,99449.2407152682
"34676",2011,40585.9008448199
"34676",2012,378.965592334495
"34692",2014,27914.6844106464
"34692",2015,12725.5506329114
"34692",2016,11929.22125
"34692",1997,7635.51401869159
"34692",1998,35336.5030674847
"34692",1999,50020.4081632653
"34692",2000,137993.292682927
"34692",2001,14531.6205533597
"34692",2002,12943.0239021679
"34692",2003,44224.5652173913
"34692",2004,35149.5976707252
"34692",2005,124448.803379416
"34692",2006,99320.2098214286
"34692",2007,172895.408104197
"34692",2008,49025.6920575941
"34692",2009,40150.6937062937
"34692",2010,14162.0825309491
"34692",2011,84460.8714984438
"34692",2012,58005.2208188153
"34692",2013,30801.6012875536
"34716",2015,3723.03797468354
"34716",1996,15621.4149139579
"34716",1997,2290.65420560748
"34716",1998,1954.78527607362
"34716",1999,17654.2617046819
"34716",2000,19215.1567944251
"34716",2001,0
"34716",2002,0
"34716",2003,0
"34716",2004,2697.52726310217
"34716",2005,6168.28725038402
"34716",2006,1923.35416666667
"34716",2007,709.406657018813
"34716",2008,11651.6418950302
"34716",2009,5373.91748251748
"34716",2010,1239.54745529574
"34716",2013,105.19313304721
"34727",2014,19685.6615969582
"34727",2015,37915.0050632911
"34727",2016,115327.72
"34727",1999,38986.4945978391
"34727",2000,46087.9094076655
"34727",2001,17161.1518915867
"34727",2002,10081.9344080044
"34727",2003,17183.6413043478
"34727",2004,7208.97617787189
"34727",2005,76554.5314900154
"34727",2006,108316.936011905
"34727",2007,210003.287988423
"34727",2008,618521.746400372
"34727",2009,27639.7384615385
"34727",2010,7990.19257221458
"34727",2011,8982.2774566474
"34727",2012,1369.61367595819
"34727",2013,45731.6626609442
"34735",2014,15000.0785804816
"34735",2015,9929.13544303797
"34735",2016,13935.9775
"34735",1996,9372.84894837476
"34735",1997,5650.28037383178
"34735",1998,21352.2699386503
"34735",1999,18463.4153661465
"34735",2000,20638.5017421603
"34735",2001,691.981931112366
"34735",2002,1226.18121178432
"34735",2003,1332.0652173913
"34735",2004,2772.78295394389
"34735",2005,7411.9846390169
"34735",2006,3631.51636904762
"34735",2007,1064.10998552822
"34735",2008,4098.28146771946
"34735",2009,5827.55244755245
"34735",2010,4023.19119669876
"34735",2011,17055.6469542019
"34735",2012,10985.7321428571
"34735",2013,16212.3656652361
"34741",2014,21997.9062103929
"34741",2015,7829.75569620253
"34741",2016,15735.42
"34841",2014,10632.3903675539
"34841",2015,6960.01265822785
"34841",2016,5645.47
"34841",1996,9372.84894837476
"34841",1997,5344.85981308411
"34841",1998,40298.6503067485
"34841",1999,37515.306122449
"34841",2000,113767.961672474
"34841",2001,39581.3664596273
"34841",2002,41553.9188438021
"34841",2003,97431.2461956522
"34841",2004,135935.132874537
"34841",2005,25019.5268817204
"34841",2006,8510.41666666667
"34841",2007,61290.3704775687
"34841",2008,5236.69298653042
"34841",2009,6741.67832167832
"34841",2010,2928.61348005502
"34841",2011,3853.59537572254
"34841",2012,13944.8662891986
"34841",2013,10404.6527896996
"34888",2014,40176.9328263625
"34888",2015,311531.407594937
"34888",2016,67198.25
"34888",1996,66234.7992351816
"34888",1997,15271.0280373832
"34888",1998,3007.36196319018
"34888",1999,15006.1224489796
"34888",2000,4697.03832752613
"34888",2001,7196.61208356861
"34888",2002,8174.5414118955
"34888",2003,14253.097826087
"34888",2004,1557.01429327687
"34888",2005,75669.7619047619
"34888",2006,58314.5907738095
"34888",2007,60299.5658465991
"34888",2008,310900.185787274
"34888",2009,68588.006993007
"34888",2010,98083.8280605227
"34888",2011,57532.5660293464
"34888",2012,40672.0818815331
"34888",2013,32504.678111588
"34907",2016,3976.7475
"34907",1998,3007.36196319018
"34907",1999,23539.0156062425
"34907",2000,92517.4216027874
"34907",2001,0
"34907",2002,0
"34907",2003,7992.39130434783
"34907",2004,1293.61937533086
"34907",2005,48.9447004608295
"34907",2006,23063.2291666667
"34907",2007,76955.2518089725
"34907",2008,10604.3032977241
"34907",2009,228.531468531469
"34907",2010,2079.02338376891
"34907",2011,20161.6273899511
"34907",2012,37085.2526132404
"34934",2014,105544.181242079
"34934",2015,337945.327848101
"34934",2016,133467.1625
"34934",1999,102688.955582233
"34934",2000,886900.470383275
"34934",2001,815192.081874647
"34934",2002,308112.090050028
"34934",2003,30171.277173913
"34934",2004,135287.674430916
"34934",2005,212340.935483871
"34934",2006,5197.43303571429
"34934",2007,64077.1562952243
"34934",2008,559264.011611705
"34934",2009,549979.261538461
"34934",2010,514718.990371389
"34934",2011,689421.944419742
"34934",2012,136136.183362369
"34934",2013,70515.1648068669
"34946",2014,167359.705956907
"34946",2015,171073.594936709
"34946",2016,136110.1575
"34963",2014,18466.8922686946
"34963",2015,8851.52278481013
"34963",2016,63257.24625
"34963",1996,31242.8298279159
"34963",1997,5802.99065420561
"34963",1998,4962.1472392638
"34963",1999,19905.1800720288
"34963",2000,17976.8466898955
"34963",2001,276.792772444946
"34963",2002,136.242356864925
"34963",2003,266.413043478261
"34963",2004,312.700370566437
"34963",2005,5833.20430107527
"34963",2006,4351.25446428571
"34963",2007,709.406657018813
"34963",2008,3984.44031583836
"34963",2009,6741.67832167832
"34963",2010,8036.26822558459
"34963",2011,22068.8083592708
"34963",2012,9873.38806620209
"34963",2013,18205.7755364807
"34964",2014,15645.1875792142
"34964",2015,14752.5379746835
"34964",2016,8256.80625
"34964",1998,19547.8527607362
"34964",1999,16183.0732292917
"34964",2000,18688.5191637631
"34964",2001,276.792772444946
"34964",2002,408.727070594775
"34964",2003,666.032608695652
"34964",2004,564.417681312864
"34964",2005,12374.2242703533
"34964",2006,6456.97470238095
"34964",2007,42682.6338639653
"34964",2008,3984.44031583836
"34964",2009,39730.1958041958
"34964",2010,30313.2847317744
"34964",2011,11644.7020898177
"34964",2012,37622.2094947735
"34964",2013,14658.6630901288
"34966",2014,21494.6590621039
"34966",2015,26563.8759493671
"34966",2016,21035.7075
"34966",2010,13468.7001375516
"34966",2011,24149.2703423744
"34966",2012,24212.1650696864
"34966",2013,22296.7364806867
"34980",2014,133710.489226869
"34980",2015,179452.498734177
"34980",2016,8118.9375
"34980",1996,9372.84894837476
"34980",1997,9315.32710280374
"34980",1998,22705.5828220859
"34980",1999,18831.212484994
"34980",2000,20111.8641114983
"34980",2001,968.774703557312
"34980",2002,2043.63535297387
"34980",2003,1332.0652173913
"34980",2004,13481.1487559555
"34980",2005,67743.2304147465
"34980",2006,151272.65625
"34980",2007,189065.150506512
"34980",2008,107439.863910822
"34980",2009,138578.054545455
"34980",2010,171623.942228336
"34980",2011,122618.658514896
"34980",2012,127107.194686411
"34980",2013,121343.434763948
"34984",2014,169481.420785805
"34984",2015,105175.82278481
"34984",2016,99061.25
"34984",1997,87044.8598130841
"34984",1998,33682.4539877301
"34984",1999,28541.056422569
"34984",2000,52991.1324041812
"34984",2001,31034.0056465274
"34984",2002,261763.802668149
"34984",2003,14652.7173913043
"34984",2004,6975.42403388036
"34984",2005,82828.2380952381
"34984",2008,45969.0571295866
"34984",2009,5690.43356643357
"34984",2010,55930.2242090784
"34984",2011,60940.4259670965
"34984",2013,48715.9918454936
"35017",2014,291760.122940431
"35017",2015,177727.491139241
"35017",2016,289232.2975
"35017",1996,48645.086042065
"35017",1997,28724.8037383178
"35017",1998,25186.6564417178
"35017",1999,45106.6386554622
"35017",2000,25122.0383275261
"35017",2001,37574.6188594015
"35017",2002,38286.8271261812
"35017",2003,26574.7010869565
"35017",2004,41974.5103229222
"35017",2005,114934.706605223
"35017",2006,875600.297619048
"35017",2007,929187.933429812
"35017",2008,834319.033906177
"35017",2009,323581.134265734
"35017",2010,982862.237964237
"35017",2011,715207.031124944
"35017",2012,216377.610627178
"35017",2013,410144.869957082
"35086",2015,14602.582278481
"35086",1998,1954.78527607362
"35086",1999,17654.2617046819
"35086",2000,19215.1567944251
"35086",2001,0
"35086",2002,0
"35086",2003,5670.60163043478
"35086",2004,1534.95659078878
"35086",2005,1709.29953917051
"35086",2006,11084.2098214286
"35086",2007,331.056439942113
"35086",2008,5794.51463074779
"35086",2009,17139.8601398601
"35086",2010,1239.54745529574
"35086",2011,9808.35927078702
"35086",2012,7445.87325783972
"35085",2014,14728.7807351077
"35085",2015,13192.9987341772
"35085",2016,435583.55
"35085",2000,347296.167247387
"35085",2001,42764.4833427442
"35085",2002,72889.6609227348
"35085",2003,55280.7065217391
"35085",2004,72593.1964002117
"35085",2005,67912.6543778802
"35085",2006,29745.1220238095
"35085",2007,36044.9522431259
"35085",2008,399321.74686484
"35085",2009,52662.7916083916
"35085",2010,19991.2145804677
"35085",2011,38617.690084482
"35085",2012,62538.9303135888
"35085",2013,767927.754077253
"35107",1996,9372.84894837476
"35107",1997,5497.57009345794
"35107",1998,4661.41104294479
"35107",1999,16403.7515006002
"35107",2000,17976.8466898955
"35107",2001,276.792772444946
"35107",2002,136.242356864925
"35107",2003,266.413043478261
"35107",2004,312.700370566437
"35107",2005,5279.75268817204
"35107",2006,19125.337797619
"35107",2007,591.172214182344
"35107",2008,4098.28146771946
"35107",2009,3085.17482517482
"35107",2010,5394.22283356259
"35107",2011,5923.1591818586
"35107",2012,14257.6463414634
"35107",2013,8367.06180257511
"35160",2014,7996.03802281369
"35160",2015,8836.01012658228
"35160",2016,12142.6625
"35160",1996,76544.9330783939
"35160",2001,0
"35160",2002,136.242356864925
"35160",2003,0
"35160",2004,172.569084171519
"35160",2005,367.712749615975
"35160",2006,729.464285714286
"35160",2007,709.406657018813
"35160",2008,4781.32837900604
"35160",2009,2650.96503496503
"35160",2010,1910.45392022008
"35160",2011,8278.25522454424
"35160",2012,7852.59407665505
"35160",2013,16641.5536480687
"35184",2014,307301.761723701
"35184",2015,13134.0506329114
"35184",2016,9701.875
"35184",1996,61548.3747609943
"35184",1997,29014.953271028
"35184",1998,28569.9386503067
"35184",1999,33690.2160864346
"35184",2000,46828.0487804878
"35184",2001,61171.2027103331
"35184",2002,63488.938299055
"35184",2003,163151.347826087
"35184",2004,127156.167284277
"35184",2005,120343.723502304
"35184",2006,95863.7648809524
"35184",2007,77857.3806078147
"35184",2008,22768.2303762192
"35184",2009,213676.923076923
"35184",2010,343236.646492435
"35184",2011,302985.666963095
"35184",2012,389007.646777003
"35184",2013,388254.178969957
"35199",2014,165716.386565272
"35199",2015,81989.5696202532
"35199",2016,68305.285
"35199",1996,31242.8298279159
"35199",2001,45053.5595708639
"35199",2002,62262.7570872707
"35199",2003,60742.1739130435
"35199",2004,56803.7739544733
"35199",2005,61341.5145929339
"35199",2006,64692.5401785714
"35199",2007,2128.21997105644
"35199",2008,386939.244774733
"35199",2009,61155.020979021
"35199",2010,83729.5763411279
"35199",2011,80384.9533125834
"35199",2012,90310.1694250871
"35199",2013,161321.03304721
"35202",2014,517.743979721166
"35202",2015,103.417721518987
"35202",2016,612.75
"35202",1996,624.856596558317
"35202",1997,0
"35202",1998,0
"35202",1999,0
"35202",2000,0
"35202",2001,0
"35202",2002,0
"35202",2003,0
"35202",2004,129.751191106405
"35202",2005,8031.95084485407
"35202",2006,8206.47321428571
"35202",2007,1537.0477568741
"35202",2008,5692.05759405481
"35202",2009,8684.1958041958
"35202",2010,337.138927097662
"35202",2011,544.908848377056
"35202",2012,485.716463414634
"35202",2013,368.175965665236
"35258",2014,45627.7414448669
"35258",2015,393659.556962025
"35258",2016,322071.6125
"35258",1996,15621.4149139579
"35258",1997,2290.65420560748
"35258",1998,47065.2147239264
"35258",1999,17654.2617046819
"35258",2000,19215.1567944251
"35258",2001,0
"35258",2002,0
"35258",2003,2561.56141304348
"35258",2004,0
"35258",2005,42440.0752688172
"35258",2006,6311.0818452381
"35258",2007,112537.907380608
"35258",2008,7485.05573618207
"35258",2009,14766.5608391608
"35258",2010,142759.231086657
"35258",2011,18526.9008448199
"35258",2012,84333.1881533101
"35258",2013,54700.4291845494
"35304",2014,9942.75538656527
"35304",2015,10090.4670886076
"35304",2016,11941.47625
"35304",1996,9372.84894837476
"35304",1997,5344.85981308411
"35304",1998,6014.72392638037
"35304",1999,16697.9891956783
"35304",2000,17976.8466898955
"35304",2001,276.792772444946
"35304",2002,136.242356864925
"35304",2003,266.413043478261
"35304",2004,4464.73848597141
"35304",2005,453.05222734255
"35304",2006,3135.4806547619
"35304",2007,2719.39218523878
"35304",2008,6261.26335346029
"35304",2009,4913.42657342657
"35304",2010,3933.28748280605
"35304",2011,9186.07336594042
"35304",2012,10334.5518292683
"35304",2013,16320.7145922747
"35330",2014,33964.0050697085
"35330",2015,15498.1797468354
"35330",2016,12667.585
"35330",1997,1832.52336448598
"35330",1998,4511.04294478528
"35330",1999,42664.4657863145
"35330",2000,125966.027874564
"35330",2001,1383.96386222473
"35330",2002,1362.42356864925
"35330",2003,21263.7570652174
"35330",2004,4219.50873478031
"35330",2005,9952.089093702
"35330",2006,8915.2693452381
"35330",2007,6097.3502170767
"35330",2008,7968.88063167673
"35330",2009,35148.1398601399
"35330",2010,26827.2682255846
"35330",2011,6267.5415740329
"35330",2012,5337.54355400697
"35342",2014,7795.15335868188
"35342",2015,7944.54936708861
"35342",2016,7185.515
"35342",1996,9372.84894837476
"35342",1997,5344.85981308411
"35342",1998,4511.04294478528
"35342",1999,16403.7515006002
"35342",2000,17976.8466898955
"35342",2001,276.792772444946
"35342",2002,136.242356864925
"35342",2003,266.413043478261
"35342",2004,302.320275277925
"35342",2005,453.05222734255
"35342",2006,1433.39732142857
"35342",2007,472.937771345875
"35342",2008,3984.44031583836
"35342",2009,3542.23776223776
"35342",2010,1910.45392022008
"35342",2011,5378.25033348155
"35342",2012,13190.137630662
"35342",2013,9410.57768240343
"35370",2014,17243.9809885932
"35370",2015,19048.5101265823
"35370",2016,19185.2025
"35370",1996,10934.9904397706
"35370",1997,5344.85981308411
"35370",1998,5262.88343558282
"35370",1999,18316.2965186074
"35370",2000,19756.0278745645
"35370",2001,1383.96386222473
"35370",2002,1226.18121178432
"35370",2003,23977.1739130435
"35370",2004,24181.7294865008
"35370",2005,23452.0414746544
"35370",2006,21098.5386904762
"35370",2007,6621.12879884226
"35370",2008,9115.26103111937
"35370",2009,10055.3846153846
"35370",2010,3775.95598349381
"35370",2011,12058.8328145843
"35370",2012,34641.725174216
"35370",2013,51331.0931330472
"35374",2014,9128.8618504436
"35374",2015,29163.7974683544
"35374",2016,1225.5
"35374",1996,46864.2447418738
"35374",1997,2290.65420560748
"35374",1998,3458.46625766871
"35374",1999,61789.9159663866
"35374",2000,19215.1567944251
"35374",2001,11071.7108977979
"35374",2002,6948.36020011117
"35374",2003,7326.35869565217
"35374",2004,11769.730545262
"35374",2005,90474.9062980031
"35374",2006,155527.864583333
"35374",2007,44691.4370477569
"35374",2008,87412.9284718997
"35374",2009,82096.5020979021
"35374",2010,14430.6698762036
"35374",2011,16892.1742996888
"35374",2012,10995.3397212544
"35374",2013,8731.03004291846
"35386",2014,186880.724968314
"35386",2015,171239.063291139
"35386",2016,115732.135
"35386",1996,9372.84894837476
"35386",1997,5573.92523364486
"35386",1998,14194.7484662577
"35386",1999,21758.8775510204
"35386",2000,18930.487804878
"35386",2001,25326.5386787126
"35386",2002,21526.2923846581
"35386",2003,103349.611956522
"35386",2004,31180.5087347803
"35386",2005,92819.2319508448
"35386",2006,303784.186011905
"35386",2007,259763.435600579
"35386",2008,516850.213655365
"35386",2009,189638.840559441
"35386",2010,234977.965612105
"35386",2011,261270.714984438
"35386",2012,302154.070557491
"35386",2013,120137.921459227
"35387",2014,13548.3244613435
"35387",2015,20803.5088607595
"35387",2016,128525.33375
"35387",1996,12184.7036328872
"35387",1997,8536.5046728972
"35387",1998,41832.4049079755
"35387",1999,33395.9783913565
"35387",2000,104331.18466899
"35387",2001,31139.1869000565
"35387",2002,36703.6909394108
"35387",2003,91392.9945652174
"35387",2004,102254.318687136
"35387",2005,31569.331797235
"35387",2006,141553.760416667
"35387",2007,185399.882778582
"35387",2008,109112.190431955
"35387",2009,132293.439160839
"35387",2010,172827.528198074
"35387",2011,116926.540684749
"35387",2012,126105.871515679
"35387",2013,146494.060944206
"35388",2014,114804.550063371
"35388",2015,104451.898734177
"35388",2016,24345.57875
"35388",1998,2706.62576687117
"35388",1999,19861.0444177671
"35388",2000,34871.9512195122
"35388",2001,13839.6386222473
"35388",2002,40872.7070594775
"35388",2003,47061.8641304348
"35388",2004,9791.02488088936
"35388",2005,34841.0967741935
"35388",2006,4369.49107142857
"35388",2007,21991.6063675832
"35388",2008,14201.6836971667
"35388",2009,17394.6727272727
"35388",2010,19087.6822558459
"35388",2011,35963.9839928857
"35388",2012,37931.7870209059
"35388",2013,82681.8025751073
"35412",2014,14425.3827629911
"35412",2015,14716.3417721519
"35412",2016,15338.15375
"35412",1997,27487.8504672897
"35412",1998,19547.8527607362
"35412",1999,16403.7515006002
"35412",2000,18688.5191637631
"35412",2001,1660.75663466968
"35412",2002,408.727070594775
"35412",2003,3330.16304347826
"35412",2004,1259.8840656432
"35412",2005,11822.0276497696
"35412",2006,11056.2470238095
"35412",2007,10877.5687409551
"35412",2008,20605.2484904784
"35412",2009,33605.5524475524
"35412",2010,23885.1691884457
"35412",2011,18419.0088928413
"35412",2012,19965.6154181185
"35412",2013,15720.0618025751
"35422",2014,26404.9429657795
"35422",2015,89391.1759493671
"35422",2016,1954.6725
"35422",1996,0
"35422",1997,8551.77570093458
"35422",1998,10525.7668711656
"35422",1999,126404.513805522
"35422",2000,136043.31010453
"35422",2001,0
"35422",2002,0
"35422",2003,0
"35422",2004,0
"35422",2005,20924.4869431644
"35422",2006,18612.28125
"35422",2007,23765.1230101302
"35422",2008,26638.8295401765
"35422",2009,184023.822377622
"35422",2010,79538.939477304
"35422",2011,25150.8128056914
"35422",2012,166165.203397213
"35422",2013,142860.690128755
"35432",2014,11036.2306717364
"35432",2015,2171.77215189873
"35432",2016,2655.25
"35432",1996,5467.49521988528
"35432",1997,4581.30841121495
"35432",1998,85860.1840490797
"35432",1999,8827.13085234094
"35432",2000,4270.03484320557
"35432",2001,3459.90965556183
"35432",2002,8174.5414118955
"35432",2003,3729.78260869565
"35432",2004,2724.77501323452
"35432",2005,752.995391705069
"35432",2006,1215.77380952381
"35432",2007,5911.72214182344
"35432",2008,13774.7793776126
"35432",2009,231994.862937063
"35432",2010,19554.0577716644
"35432",2011,12373.7901289462
"35432",2012,11580.3344947735
"35432",2013,5657.28669527897
"35442",2014,20984.1634980989
"35442",2015,23280.3632911392
"35442",2016,17148.83
"35442",1997,27487.8504672897
"35442",1998,20299.6932515337
"35442",1999,16477.3109243697
"35442",2000,24623.8675958188
"35442",2001,1799.15302089215
"35442",2002,1634.9082823791
"35442",2003,4395.8152173913
"35442",2004,1599.83218634198
"35442",2005,3155.05069124424
"35442",2006,5379.79910714286
"35442",2007,1773.51664254703
"35442",2008,14343.9851370181
"35442",2009,51305.3146853147
"35442",2010,6575.33287482806
"35442",2011,21348.4388617163
"35442",2012,10868.306184669
"35442",2013,20919.7583690987
"35463",2014,56629.8010139417
"35463",2015,94937.4683544304
"35463",2016,22186.65625
"35463",1996,21869.9808795411
"35463",1997,73300.9345794392
"35463",1998,77740.3067484663
"35463",1999,58111.9447779112
"35463",2000,134506.097560976
"35463",2001,1383.96386222473
"35463",2002,3814.7859922179
"35463",2003,4728.83152173913
"35463",2004,9098.15352038115
"35463",2005,29860.0322580645
"35463",2006,56348.6845238095
"35463",2007,100427.153400868
"35463",2008,105716.308871342
"35463",2009,81151.5244755245
"35463",2010,54419.8418156809
"35463",2011,95244.6176078257
"35463",2012,145295.408101045
"35463",2013,54142.9055793991
"35468",2014,8283.90367553866
"35468",2015,6060.27848101266
"35468",2016,4799.875
"35468",1996,8904.20650095602
"35468",1997,13743.9252336449
"35468",1998,70673.0061349693
"35468",1999,0
"35468",2000,0
"35468",2001,1660.75663466968
"35468",2002,6471.51195108393
"35468",2003,4406.47173913043
"35468",2004,4935.73530968766
"35468",2005,8323.10906298003
"35468",2006,5607.14880952381
"35468",2007,6759.46309696093
"35468",2008,6261.26335346029
"35468",2009,2513.84615384615
"35468",2010,6518.01925722146
"35468",2011,94229.9973321476
"35468",2012,16612.5705574913
"35468",2013,16313.3510729614
"35492",2014,137395.790874525
"35492",2015,186656.57721519
"35492",2016,8452.88625
"35492",1996,10934.9904397706
"35492",2001,38750.9881422925
"35492",2002,43515.808782657
"35492",2003,96005.9364130435
"35492",2004,129694.100582319
"35492",2005,31569.331797235
"35492",2006,141553.760416667
"35492",2007,236876.794500724
"35492",2008,108656.825824431
"35492",2009,130236.655944056
"35492",2010,173845.687757909
"35492",2011,116826.277456647
"35492",2012,125950.015243902
"35492",2013,146966.378111588
"35596",2014,14753.6324461343
"35596",2015,517.088607594937
"35596",2016,35847.9175
"35596",1996,21869.9808795411
"35596",1997,38177.5700934579
"35596",1998,26314.4171779141
"35596",1999,25010.2040816327
"35596",2000,1559986.06271777
"35596",2001,1440152.79503106
"35596",2002,4495.99777654252
"35596",2003,666.032608695652
"35596",2004,14973.2874536792
"35596",2005,3005.70660522273
"35596",2006,10507.9330357143
"35596",2007,1392.8017366136
"35596",2008,93640.0394797956
"35596",2009,4270.11048951049
"35596",2010,7638.44429160935
"35596",2011,1198.79946642952
"35596",2012,50130.2090592334
"35596",2013,164993.325321888
"35641",2014,35859.9835234474
"35641",2015,51243.4810126582
"35641",2016,87173.9
"35641",1996,741876.615678776
"35641",1997,249681.308411215
"35641",1998,83153.5582822086
"35641",1999,171878.949579832
"35641",2000,135488.205574913
"35641",2001,31831.1688311688
"35641",2002,19346.4146748193
"35641",2003,10656.5217391304
"35641",2004,8795.83324510323
"35641",2005,76636.1059907834
"35641",2006,73103.2633928571
"35641",2007,59708.3936324168
"35641",2008,54575.4482117975
"35641",2009,29655.386013986
"35641",2010,50177.5103163686
"35641",2011,74652.5122276567
"35641",2012,189783.833623693
"35641",2013,69343.313304721
"35684",2014,7930.80228136882
"35684",2015,8128.6329113924
"35684",2016,6310.30375
"35684",2010,3034.25034387895
"35684",2011,6023.42240995998
"35684",2012,6178.74041811847
"35684",2013,11224.1072961373
"35777",2014,243119.111533587
"35777",2015,181653.227848101
"35777",2016,250798.575
"35777",1996,81871.8355640535
"35777",1997,140142.224299065
"35777",1998,60598.3435582822
"35777",1999,37721.2725090036
"35777",2000,30160.6794425087
"35777",2001,6919.81931112366
"35777",2002,1362.42356864925
"35777",2003,7992.39130434783
"35777",2004,302879.502911593
"35777",2005,331663.095238095
"35777",2006,89555.1145833333
"35777",2007,59431.7250361794
"35777",2008,26189.1569902462
"35777",2009,139094.535664336
"35777",2010,275716.709766162
"35777",2011,70979.8265895954
"35777",2012,313502.755662021
"35777",2013,138712.924892704
"35779",2014,5694.14828897338
"35779",2015,517.088607594937
"35779",2016,4691.6225
"35779",1996,21869.9808795411
"35779",1997,39704.6728971963
"35779",1998,29321.7791411043
"35779",1999,25010.2040816327
"35779",2000,93940.7665505226
"35779",2001,0
"35779",2002,0
"35779",2003,799.239130434783
"35779",2004,6405.81630492324
"35779",2005,3633.20276497696
"35779",2006,35974.7470238095
"35779",2007,5951.92185238784
"35779",2008,3591.68834184858
"35779",2009,9839.42237762238
"35779",2010,5062.70288858322
"35779",2012,812.374128919861
"35779",2013,666.924463519313
"35797",2014,765915.237008872
"35797",2015,37101.1075949367
"35797",2016,232181.1875
"35797",1996,47239.1586998088
"35797",1997,784533.794392523
"35797",1998,389904.478527607
"35797",1999,779935.858343337
"35797",2000,19215.1567944251
"35797",2001,49545.9062676454
"35797",2002,58311.7287381879
"35797",2003,199543.369565217
"35797",2004,53980.3880359979
"35797",2005,257156.711213518
"35797",2006,342400.80952381
"35797",2007,208446.140376266
"35797",2008,123790.868555504
"35797",2009,307587.359440559
"35797",2010,1099499.94497937
"35797",2011,42862.5300133393
"35797",2012,171062.933362369
"35797",2013,9256.99570815451
"35800",2014,113448.060836502
"35800",2015,31914.7088607595
"35800",2016,17974
"35800",1996,38272.4665391969
"35800",1997,39093.8317757009
"35800",1998,63154.6012269939
"35800",1999,37515.306122449
"35800",2000,42700.3484320557
"35800",2001,49822.6990400903
"35800",2002,70846.025569761
"35800",2003,85118.9673913044
"35800",2004,115608.311275807
"35800",2005,88571.0829493088
"35800",2006,96252.8125
"35800",2007,85601.7366136035
"35800",2008,68987.7380399443
"35800",2009,173000.606993007
"35800",2010,239579.911966988
"35800",2011,137205.868385949
"35800",2012,139436.920296167
"35800",2013,129617.926609442
"35856",2014,16623.7237008872
"35856",2015,20916.2341772152
"35856",2016,26307.4
"35856",1997,2290.65420560748
"35856",1998,27517.3619631902
"35856",1999,29938.6854741897
"35856",2000,22346.5156794425
"35856",2001,1383.96386222473
"35856",2002,63897.6653696498
"35856",2003,9857.28260869565
"35856",2004,6914.44097406035
"35856",2005,33062.7726574501
"35856",2006,149320.123511905
"35856",2007,98347.4095513748
"35856",2008,103208.388295402
"35856",2009,60194.0461538461
"35856",2010,9733.20082530949
"35856",2011,175569.630947088
"35856",2012,17282.9660278746
"35856",2013,11662.7626609442
"35859",2014,7062.0278833967
"35859",2015,8198.95696202532
"35859",2016,6449.19375
"35859",1997,27487.8504672897
"35859",1998,20299.6932515337
"35859",1999,16550.8703481393
"35859",2000,18859.3205574913
"35859",2001,415.18915866742
"35859",2002,544.9694274597
"35859",2003,932.445652173913
"35859",2004,826.515087347803
"35859",2005,154464.4546851
"35859",2006,703.933035714286
"35859",2007,1300.57887120116
"35859",2008,6830.46911286577
"35859",2009,3656.5034965035
"35859",2010,3363.522696011
"35859",2011,6327.48154735438
"35859",2012,6095.47473867596
"35859",2013,24885.5394849785
"35861",2014,13133.0937896071
"35861",2015,17451.7405063291
"35861",2016,13756.2375
"35861",1996,0
"35861",1997,26357.7943925234
"35861",1998,97739.263803681
"35861",1999,78017.12484994
"35861",2000,56677.5958188153
"35861",2001,81792.2642574817
"35861",2002,9673.20733740967
"35861",2003,26907.7173913043
"35861",2004,6747.06193753309
"35861",2005,28613.8248847926
